id,datenstand,resolution
2777_1161,"2022","25"
2777_1162,"2022","25"
2777_1163,"2022","25"
2777_1164,"2022","25"
2777_1168,"2022","25"
2777_1169,"2022","25"
2777_1170,"2022","25"
2777_1171,"2022","25"
2777_1172,"2022","25"
2777_1173,"2022","25"
2777_1174,"2022","25"
2777_1175,"2022","25"
2777_1177,"2022","25"
2777_1178,"2022","25"
2777_1179,"2022","25"
2777_1180,"2022","25"
2777_1181,"2022","25"
2777_1182,"2022","25"
2777_1183,"2022","25"
2777_1184,"2022","25"
2777_1185,"2022","25"
2777_1186,"2022","25"
2777_1187,"2022","25"
2777_1188,"2022","25"
2777_1189,"2022","25"
2777_1190,"2022","25"
2777_1191,"2022","25"
2777_1192,"2022","25"
2777_1193,"2022","25"
2777_1194,"2022","25"
2777_1195,"2022","25"
2777_1202,"2022","25"
2777_1203,"2022","25"
2777_1210,"2022","25"
2777_1211,"2022","25"
2777_1212,"2022","25"
2778_1134,"2022","25"
2778_1135,"2022","25"
2778_1136,"2022","25"
2778_1137,"2022","25"
2778_1138,"2022","25"
2778_1139,"2022","25"
2778_1140,"2022","25"
2778_1141,"2022","25"
2778_1142,"2022","25"
2778_1143,"2022","25"
2778_1144,"2022","25"
2778_1145,"2022","25"
2778_1146,"2022","25"
2778_1147,"2022","25"
2778_1148,"2022","25"
2778_1149,"2022","25"
2778_1150,"2022","25"
2778_1151,"2022","25"
2778_1152,"2022","25"
2778_1153,"2022","25"
2778_1154,"2022","25"
2778_1155,"2022","25"
2778_1156,"2022","25"
2778_1157,"2022","25"
2778_1158,"2022","25"
2778_1159,"2022","25"
2778_1160,"2022","25"
2778_1161,"2022","25"
2778_1163,"2022","25"
2778_1164,"2022","25"
2778_1165,"2022","25"
2778_1166,"2022","25"
2778_1168,"2022","25"
2778_1169,"2022","25"
2778_1170,"2022","25"
2778_1171,"2022","25"
2778_1172,"2022","25"
2778_1173,"2022","25"
2778_1174,"2022","25"
2778_1175,"2022","25"
2778_1181,"2022","25"
2778_1182,"2022","25"
2778_1183,"2022","25"
2778_1184,"2022","25"
2778_1185,"2022","25"
2778_1186,"2022","25"
2778_1187,"2022","25"
2778_1188,"2022","25"
2778_1189,"2022","25"
2778_1190,"2022","25"
2778_1191,"2022","25"
2778_1192,"2022","25"
2778_1193,"2022","25"
2778_1194,"2022","25"
2778_1202,"2022","25"
2778_1203,"2022","25"
2778_1209,"2022","25"
2778_1210,"2022","25"
2778_1211,"2022","25"
2778_1212,"2022","25"
2779_1134,"2022","25"
2779_1135,"2022","25"
2779_1136,"2022","25"
2779_1137,"2022","25"
2779_1138,"2022","25"
2779_1139,"2022","25"
2779_1140,"2022","25"
2779_1141,"2022","25"
2779_1142,"2022","25"
2779_1143,"2022","25"
2779_1144,"2022","25"
2779_1146,"2022","25"
2779_1147,"2022","25"
2779_1148,"2022","25"
2779_1149,"2022","25"
2779_1150,"2022","25"
2779_1151,"2022","25"
2779_1152,"2022","25"
2779_1153,"2022","25"
2779_1154,"2022","25"
2779_1155,"2022","25"
2779_1156,"2022","25"
2779_1157,"2022","25"
2779_1158,"2022","25"
2779_1159,"2022","25"
2779_1160,"2022","25"
2779_1161,"2022","25"
2779_1162,"2022","25"
2779_1163,"2022","25"
2779_1164,"2022","25"
2779_1165,"2022","25"
2779_1166,"2022","25"
2779_1167,"2022","25"
2779_1168,"2022","25"
2779_1169,"2022","25"
2779_1170,"2022","25"
2779_1171,"2022","25"
2779_1172,"2022","25"
2779_1173,"2022","25"
2779_1174,"2022","25"
2779_1175,"2022","25"
2779_1176,"2022","25"
2779_1177,"2022","25"
2779_1178,"2022","25"
2779_1183,"2022","25"
2779_1184,"2022","25"
2779_1185,"2022","25"
2779_1186,"2022","25"
2779_1187,"2022","25"
2779_1188,"2022","25"
2779_1189,"2022","25"
2779_1190,"2022","25"
2779_1191,"2022","25"
2779_1192,"2022","25"
2779_1193,"2022","25"
2779_1205,"2022","25"
2779_1206,"2022","25"
2779_1207,"2022","25"
2779_1208,"2022","25"
2779_1209,"2022","25"
2779_1210,"2022","25"
2779_1211,"2022","25"
2780_1134,"2022","25"
2780_1135,"2022","25"
2780_1136,"2022","25"
2780_1137,"2022","25"
2780_1138,"2022","25"
2780_1139,"2022","25"
2780_1140,"2022","25"
2780_1141,"2022","25"
2780_1142,"2022","25"
2780_1143,"2022","25"
2780_1144,"2022","25"
2780_1145,"2022","25"
2780_1147,"2022","25"
2780_1148,"2022","25"
2780_1149,"2022","25"
2780_1150,"2022","25"
2780_1151,"2022","25"
2780_1152,"2022","25"
2780_1153,"2022","25"
2780_1154,"2022","25"
2780_1155,"2022","25"
2780_1156,"2022","25"
2780_1157,"2022","25"
2780_1158,"2022","25"
2780_1159,"2022","25"
2780_1160,"2022","25"
2780_1161,"2022","25"
2780_1162,"2022","25"
2780_1163,"2022","25"
2780_1164,"2022","25"
2780_1165,"2022","25"
2780_1166,"2022","25"
2780_1167,"2022","25"
2780_1168,"2022","25"
2780_1169,"2022","25"
2780_1170,"2022","25"
2780_1171,"2022","25"
2780_1172,"2022","25"
2780_1173,"2022","25"
2780_1174,"2022","25"
2780_1175,"2022","25"
2780_1176,"2022","25"
2780_1177,"2022","25"
2780_1178,"2022","25"
2780_1179,"2022","25"
2780_1180,"2022","25"
2780_1183,"2022","25"
2780_1184,"2022","25"
2780_1185,"2022","25"
2780_1186,"2022","25"
2780_1187,"2022","25"
2780_1188,"2022","25"
2780_1189,"2022","25"
2780_1190,"2022","25"
2780_1191,"2022","25"
2780_1192,"2022","25"
2780_1193,"2022","25"
2780_1200,"2022","25"
2780_1201,"2022","25"
2780_1205,"2022","25"
2780_1206,"2022","25"
2780_1207,"2022","25"
2780_1208,"2022","25"
2780_1209,"2022","25"
2780_1210,"2022","25"
2781_1134,"2022","25"
2781_1135,"2022","25"
2781_1136,"2022","25"
2781_1137,"2022","25"
2781_1138,"2022","25"
2781_1139,"2022","25"
2781_1140,"2022","25"
2781_1141,"2022","25"
2781_1142,"2022","25"
2781_1143,"2022","25"
2781_1144,"2022","25"
2781_1145,"2022","25"
2781_1146,"2022","25"
2781_1149,"2022","25"
2781_1150,"2022","25"
2781_1151,"2022","25"
2781_1152,"2022","25"
2781_1153,"2022","25"
2781_1154,"2022","25"
2781_1155,"2022","25"
2781_1156,"2022","25"
2781_1157,"2022","25"
2781_1158,"2022","25"
2781_1159,"2022","25"
2781_1160,"2022","25"
2781_1161,"2022","25"
2781_1162,"2022","25"
2781_1163,"2022","25"
2781_1164,"2022","25"
2781_1165,"2022","25"
2781_1166,"2022","25"
2781_1167,"2022","25"
2781_1168,"2022","25"
2781_1169,"2022","25"
2781_1170,"2022","25"
2781_1171,"2022","25"
2781_1172,"2022","25"
2781_1173,"2022","25"
2781_1174,"2022","25"
2781_1175,"2022","25"
2781_1176,"2022","25"
2781_1177,"2022","25"
2781_1178,"2022","25"
2781_1179,"2022","25"
2781_1180,"2022","25"
2781_1181,"2022","25"
2781_1186,"2022","25"
2781_1187,"2022","25"
2781_1188,"2022","25"
2781_1189,"2022","25"
2781_1190,"2022","25"
2781_1191,"2022","25"
2781_1192,"2022","25"
2781_1193,"2022","25"
2781_1200,"2022","25"
2781_1201,"2022","25"
2781_1202,"2022","25"
2781_1203,"2022","25"
2781_1206,"2022","25"
2781_1207,"2022","25"
2781_1208,"2022","25"
2781_1209,"2022","25"
2781_1210,"2022","25"
2782_1135,"2022","25"
2782_1136,"2022","25"
2782_1137,"2022","25"
2782_1138,"2022","25"
2782_1139,"2022","25"
2782_1140,"2022","25"
2782_1141,"2022","25"
2782_1142,"2022","25"
2782_1143,"2022","25"
2782_1144,"2022","25"
2782_1145,"2022","25"
2782_1146,"2022","25"
2782_1147,"2022","25"
2782_1148,"2022","25"
2782_1150,"2022","25"
2782_1151,"2022","25"
2782_1152,"2022","25"
2782_1153,"2022","25"
2782_1154,"2022","25"
2782_1155,"2022","25"
2782_1156,"2022","25"
2782_1157,"2022","25"
2782_1158,"2022","25"
2782_1159,"2022","25"
2782_1160,"2022","25"
2782_1161,"2022","25"
2782_1162,"2022","25"
2782_1163,"2022","25"
2782_1164,"2022","25"
2782_1165,"2022","25"
2782_1166,"2022","25"
2782_1167,"2022","25"
2782_1168,"2022","25"
2782_1169,"2022","25"
2782_1170,"2022","25"
2782_1171,"2022","25"
2782_1172,"2022","25"
2782_1173,"2022","25"
2782_1174,"2022","25"
2782_1175,"2022","25"
2782_1176,"2022","25"
2782_1177,"2022","25"
2782_1178,"2022","25"
2782_1179,"2022","25"
2782_1180,"2022","25"
2782_1181,"2022","25"
2782_1182,"2022","25"
2782_1183,"2022","25"
2782_1184,"2022","25"
2782_1187,"2022","25"
2782_1188,"2022","25"
2782_1189,"2022","25"
2782_1190,"2022","25"
2782_1191,"2022","25"
2782_1192,"2022","25"
2782_1193,"2022","25"
2782_1199,"2022","25"
2782_1200,"2022","25"
2782_1201,"2022","25"
2782_1202,"2022","25"
2782_1203,"2022","25"
2782_1206,"2022","25"
2782_1207,"2022","25"
2782_1208,"2022","25"
2782_1209,"2022","25"
2782_1210,"2022","25"
2783_1135,"2022","25"
2783_1136,"2022","25"
2783_1137,"2022","25"
2783_1138,"2022","25"
2783_1139,"2022","25"
2783_1140,"2022","25"
2783_1141,"2022","25"
2783_1142,"2022","25"
2783_1143,"2022","25"
2783_1144,"2022","25"
2783_1145,"2022","25"
2783_1146,"2022","25"
2783_1147,"2022","25"
2783_1148,"2022","25"
2783_1149,"2022","25"
2783_1151,"2022","25"
2783_1152,"2022","25"
2783_1153,"2022","25"
2783_1154,"2022","25"
2783_1155,"2022","25"
2783_1156,"2022","25"
2783_1157,"2022","25"
2783_1158,"2022","25"
2783_1159,"2022","25"
2783_1160,"2022","25"
2783_1161,"2022","25"
2783_1162,"2022","25"
2783_1163,"2022","25"
2783_1164,"2022","25"
2783_1165,"2022","25"
2783_1166,"2022","25"
2783_1167,"2022","25"
2783_1168,"2022","25"
2783_1169,"2022","25"
2783_1170,"2022","25"
2783_1171,"2022","25"
2783_1172,"2022","25"
2783_1173,"2022","25"
2783_1174,"2022","25"
2783_1175,"2022","25"
2783_1176,"2022","25"
2783_1177,"2022","25"
2783_1178,"2022","25"
2783_1179,"2022","25"
2783_1180,"2022","25"
2783_1181,"2022","25"
2783_1182,"2022","25"
2783_1183,"2022","25"
2783_1184,"2022","25"
2783_1185,"2022","25"
2783_1188,"2022","25"
2783_1189,"2022","25"
2783_1190,"2022","25"
2783_1191,"2022","25"
2783_1192,"2022","25"
2783_1193,"2022","25"
2783_1198,"2022","25"
2783_1199,"2022","25"
2783_1200,"2022","25"
2783_1201,"2022","25"
2783_1202,"2022","25"
2783_1203,"2022","25"
2783_1204,"2022","25"
2783_1205,"2022","25"
2783_1206,"2022","25"
2783_1208,"2022","25"
2783_1209,"2022","25"
2783_1210,"2022","25"
2784_1136,"2022","25"
2784_1137,"2022","25"
2784_1138,"2022","25"
2784_1139,"2022","25"
2784_1140,"2022","25"
2784_1141,"2022","25"
2784_1142,"2022","25"
2784_1143,"2022","25"
2784_1144,"2022","25"
2784_1145,"2022","25"
2784_1146,"2022","25"
2784_1147,"2022","25"
2784_1148,"2022","25"
2784_1149,"2022","25"
2784_1150,"2022","25"
2784_1152,"2022","25"
2784_1153,"2022","25"
2784_1154,"2022","25"
2784_1155,"2022","25"
2784_1156,"2022","25"
2784_1157,"2022","25"
2784_1158,"2022","25"
2784_1159,"2022","25"
2784_1160,"2022","25"
2784_1161,"2022","25"
2784_1162,"2022","25"
2784_1163,"2022","25"
2784_1164,"2022","25"
2784_1165,"2022","25"
2784_1166,"2022","25"
2784_1167,"2022","25"
2784_1168,"2022","25"
2784_1169,"2022","25"
2784_1170,"2022","25"
2784_1171,"2022","25"
2784_1172,"2022","25"
2784_1173,"2022","25"
2784_1174,"2022","25"
2784_1175,"2022","25"
2784_1176,"2022","25"
2784_1177,"2022","25"
2784_1178,"2022","25"
2784_1179,"2022","25"
2784_1180,"2022","25"
2784_1181,"2022","25"
2784_1182,"2022","25"
2784_1183,"2022","25"
2784_1184,"2022","25"
2784_1191,"2022","25"
2784_1192,"2022","25"
2784_1197,"2022","25"
2784_1198,"2022","25"
2784_1199,"2022","25"
2784_1200,"2022","25"
2784_1201,"2022","25"
2784_1202,"2022","25"
2784_1203,"2022","25"
2784_1204,"2022","25"
2784_1205,"2022","25"
2784_1206,"2022","25"
2784_1207,"2022","25"
2784_1208,"2022","25"
2784_1209,"2022","25"
2784_1210,"2022","25"
2785_1137,"2022","25"
2785_1138,"2022","25"
2785_1139,"2022","25"
2785_1140,"2022","25"
2785_1141,"2022","25"
2785_1142,"2022","25"
2785_1143,"2022","25"
2785_1144,"2022","25"
2785_1145,"2022","25"
2785_1146,"2022","25"
2785_1147,"2022","25"
2785_1148,"2022","25"
2785_1149,"2022","25"
2785_1150,"2022","25"
2785_1151,"2022","25"
2785_1155,"2022","25"
2785_1156,"2022","25"
2785_1157,"2022","25"
2785_1158,"2022","25"
2785_1159,"2022","25"
2785_1160,"2022","25"
2785_1161,"2022","25"
2785_1162,"2022","25"
2785_1163,"2022","25"
2785_1164,"2022","25"
2785_1165,"2022","25"
2785_1166,"2022","25"
2785_1167,"2022","25"
2785_1168,"2022","25"
2785_1169,"2022","25"
2785_1170,"2022","25"
2785_1171,"2022","25"
2785_1172,"2022","25"
2785_1173,"2022","25"
2785_1174,"2022","25"
2785_1175,"2022","25"
2785_1176,"2022","25"
2785_1177,"2022","25"
2785_1178,"2022","25"
2785_1179,"2022","25"
2785_1180,"2022","25"
2785_1181,"2022","25"
2785_1182,"2022","25"
2785_1183,"2022","25"
2785_1184,"2022","25"
2785_1185,"2022","25"
2785_1186,"2022","25"
2785_1187,"2022","25"
2785_1188,"2022","25"
2785_1197,"2022","25"
2785_1198,"2022","25"
2785_1199,"2022","25"
2785_1200,"2022","25"
2785_1201,"2022","25"
2785_1202,"2022","25"
2785_1203,"2022","25"
2785_1204,"2022","25"
2785_1205,"2022","25"
2785_1206,"2022","25"
2785_1207,"2022","25"
2785_1208,"2022","25"
2785_1209,"2022","25"
2785_1210,"2022","25"
2786_1137,"2022","25"
2786_1138,"2022","25"
2786_1139,"2022","25"
2786_1140,"2022","25"
2786_1141,"2022","25"
2786_1142,"2022","25"
2786_1143,"2022","25"
2786_1144,"2022","25"
2786_1145,"2022","25"
2786_1146,"2022","25"
2786_1147,"2022","25"
2786_1148,"2022","25"
2786_1149,"2022","25"
2786_1150,"2022","25"
2786_1151,"2022","25"
2786_1157,"2022","25"
2786_1158,"2022","25"
2786_1159,"2022","25"
2786_1160,"2022","25"
2786_1161,"2022","25"
2786_1162,"2022","25"
2786_1163,"2022","25"
2786_1164,"2022","25"
2786_1165,"2022","25"
2786_1166,"2022","25"
2786_1167,"2022","25"
2786_1168,"2022","25"
2786_1169,"2022","25"
2786_1170,"2022","25"
2786_1171,"2022","25"
2786_1172,"2022","25"
2786_1173,"2022","25"
2786_1174,"2022","25"
2786_1175,"2022","25"
2786_1176,"2022","25"
2786_1177,"2022","25"
2786_1178,"2022","25"
2786_1179,"2022","25"
2786_1180,"2022","25"
2786_1181,"2022","25"
2786_1182,"2022","25"
2786_1183,"2022","25"
2786_1184,"2022","25"
2786_1185,"2022","25"
2786_1186,"2022","25"
2786_1187,"2022","25"
2786_1188,"2022","25"
2786_1189,"2022","25"
2786_1197,"2022","25"
2786_1198,"2022","25"
2786_1199,"2022","25"
2786_1200,"2022","25"
2786_1201,"2022","25"
2786_1206,"2022","25"
2786_1207,"2022","25"
2786_1208,"2022","25"
2787_1137,"2022","25"
2787_1138,"2022","25"
2787_1139,"2022","25"
2787_1140,"2022","25"
2787_1141,"2022","25"
2787_1142,"2022","25"
2787_1143,"2022","25"
2787_1144,"2022","25"
2787_1145,"2022","25"
2787_1146,"2022","25"
2787_1147,"2022","25"
2787_1148,"2022","25"
2787_1149,"2022","25"
2787_1150,"2022","25"
2787_1151,"2022","25"
2787_1159,"2022","25"
2787_1160,"2022","25"
2787_1161,"2022","25"
2787_1162,"2022","25"
2787_1163,"2022","25"
2787_1164,"2022","25"
2787_1165,"2022","25"
2787_1166,"2022","25"
2787_1167,"2022","25"
2787_1168,"2022","25"
2787_1169,"2022","25"
2787_1170,"2022","25"
2787_1171,"2022","25"
2787_1172,"2022","25"
2787_1173,"2022","25"
2787_1174,"2022","25"
2787_1175,"2022","25"
2787_1176,"2022","25"
2787_1177,"2022","25"
2787_1178,"2022","25"
2787_1179,"2022","25"
2787_1180,"2022","25"
2787_1181,"2022","25"
2787_1182,"2022","25"
2787_1183,"2022","25"
2787_1184,"2022","25"
2787_1185,"2022","25"
2787_1186,"2022","25"
2787_1187,"2022","25"
2787_1188,"2022","25"
2787_1189,"2022","25"
2787_1190,"2022","25"
2787_1191,"2022","25"
2787_1195,"2022","25"
2787_1196,"2022","25"
2787_1197,"2022","25"
2787_1198,"2022","25"
2787_1199,"2022","25"
2787_1200,"2022","25"
2788_1138,"2022","25"
2788_1139,"2022","25"
2788_1140,"2022","25"
2788_1141,"2022","25"
2788_1142,"2022","25"
2788_1143,"2022","25"
2788_1144,"2022","25"
2788_1145,"2022","25"
2788_1146,"2022","25"
2788_1147,"2022","25"
2788_1148,"2022","25"
2788_1149,"2022","25"
2788_1150,"2022","25"
2788_1151,"2022","25"
2788_1153,"2022","25"
2788_1154,"2022","25"
2788_1155,"2022","25"
2788_1156,"2022","25"
2788_1157,"2022","25"
2788_1159,"2022","25"
2788_1160,"2022","25"
2788_1161,"2022","25"
2788_1162,"2022","25"
2788_1163,"2022","25"
2788_1164,"2022","25"
2788_1165,"2022","25"
2788_1166,"2022","25"
2788_1167,"2022","25"
2788_1168,"2022","25"
2788_1169,"2022","25"
2788_1170,"2022","25"
2788_1171,"2022","25"
2788_1172,"2022","25"
2788_1173,"2022","25"
2788_1174,"2022","25"
2788_1175,"2022","25"
2788_1176,"2022","25"
2788_1177,"2022","25"
2788_1178,"2022","25"
2788_1179,"2022","25"
2788_1180,"2022","25"
2788_1181,"2022","25"
2788_1182,"2022","25"
2788_1183,"2022","25"
2788_1184,"2022","25"
2788_1185,"2022","25"
2788_1186,"2022","25"
2788_1187,"2022","25"
2788_1188,"2022","25"
2788_1189,"2022","25"
2788_1190,"2022","25"
2788_1191,"2022","25"
2788_1194,"2022","25"
2788_1195,"2022","25"
2788_1196,"2022","25"
2788_1197,"2022","25"
2788_1198,"2022","25"
2788_1199,"2022","25"
2788_1200,"2022","25"
2789_1139,"2022","25"
2789_1140,"2022","25"
2789_1141,"2022","25"
2789_1142,"2022","25"
2789_1143,"2022","25"
2789_1144,"2022","25"
2789_1145,"2022","25"
2789_1146,"2022","25"
2789_1147,"2022","25"
2789_1148,"2022","25"
2789_1149,"2022","25"
2789_1150,"2022","25"
2789_1151,"2022","25"
2789_1152,"2022","25"
2789_1153,"2022","25"
2789_1154,"2022","25"
2789_1155,"2022","25"
2789_1156,"2022","25"
2789_1157,"2022","25"
2789_1158,"2022","25"
2789_1159,"2022","25"
2789_1160,"2022","25"
2789_1161,"2022","25"
2789_1162,"2022","25"
2789_1163,"2022","25"
2789_1164,"2022","25"
2789_1165,"2022","25"
2789_1166,"2022","25"
2789_1167,"2022","25"
2789_1168,"2022","25"
2789_1169,"2022","25"
2789_1170,"2022","25"
2789_1171,"2022","25"
2789_1172,"2022","25"
2789_1173,"2022","25"
2789_1174,"2022","25"
2789_1175,"2022","25"
2789_1176,"2022","25"
2789_1177,"2022","25"
2789_1178,"2022","25"
2789_1179,"2022","25"
2789_1180,"2022","25"
2789_1181,"2022","25"
2789_1182,"2022","25"
2789_1183,"2022","25"
2789_1184,"2022","25"
2789_1185,"2022","25"
2789_1186,"2022","25"
2789_1187,"2022","25"
2789_1188,"2022","25"
2789_1189,"2022","25"
2789_1190,"2022","25"
2789_1191,"2022","25"
2789_1194,"2022","25"
2789_1195,"2022","25"
2789_1196,"2022","25"
2789_1197,"2022","25"
2789_1198,"2022","25"
2789_1199,"2022","25"
2790_1138,"2022","25"
2790_1139,"2022","25"
2790_1140,"2022","25"
2790_1141,"2022","25"
2790_1142,"2022","25"
2790_1143,"2022","25"
2790_1144,"2022","25"
2790_1145,"2022","25"
2790_1146,"2022","25"
2790_1147,"2022","25"
2790_1148,"2022","25"
2790_1149,"2022","25"
2790_1150,"2022","25"
2790_1151,"2022","25"
2790_1152,"2022","25"
2790_1153,"2022","25"
2790_1154,"2022","25"
2790_1155,"2022","25"
2790_1156,"2022","25"
2790_1157,"2022","25"
2790_1158,"2022","25"
2790_1159,"2022","25"
2790_1160,"2022","25"
2790_1162,"2022","25"
2790_1163,"2022","25"
2790_1164,"2022","25"
2790_1165,"2022","25"
2790_1166,"2022","25"
2790_1167,"2022","25"
2790_1168,"2022","25"
2790_1169,"2022","25"
2790_1170,"2022","25"
2790_1171,"2022","25"
2790_1172,"2022","25"
2790_1173,"2022","25"
2790_1174,"2022","25"
2790_1175,"2022","25"
2790_1176,"2022","25"
2790_1177,"2022","25"
2790_1178,"2022","25"
2790_1179,"2022","25"
2790_1180,"2022","25"
2790_1181,"2022","25"
2790_1182,"2022","25"
2790_1183,"2022","25"
2790_1184,"2022","25"
2790_1185,"2022","25"
2790_1186,"2022","25"
2790_1187,"2022","25"
2790_1188,"2022","25"
2790_1189,"2022","25"
2790_1190,"2022","25"
2790_1191,"2022","25"
2790_1194,"2022","25"
2790_1195,"2022","25"
2790_1196,"2022","25"
2790_1197,"2022","25"
2790_1198,"2022","25"
2790_1199,"2022","25"
2791_1137,"2022","25"
2791_1138,"2022","25"
2791_1139,"2022","25"
2791_1140,"2022","25"
2791_1141,"2022","25"
2791_1142,"2022","25"
2791_1143,"2022","25"
2791_1144,"2022","25"
2791_1145,"2022","25"
2791_1146,"2022","25"
2791_1147,"2022","25"
2791_1148,"2022","25"
2791_1149,"2022","25"
2791_1150,"2022","25"
2791_1151,"2022","25"
2791_1152,"2022","25"
2791_1153,"2022","25"
2791_1154,"2022","25"
2791_1155,"2022","25"
2791_1156,"2022","25"
2791_1157,"2022","25"
2791_1158,"2022","25"
2791_1159,"2022","25"
2791_1160,"2022","25"
2791_1163,"2022","25"
2791_1164,"2022","25"
2791_1165,"2022","25"
2791_1166,"2022","25"
2791_1167,"2022","25"
2791_1168,"2022","25"
2791_1169,"2022","25"
2791_1170,"2022","25"
2791_1171,"2022","25"
2791_1172,"2022","25"
2791_1173,"2022","25"
2791_1174,"2022","25"
2791_1175,"2022","25"
2791_1176,"2022","25"
2791_1177,"2022","25"
2791_1178,"2022","25"
2791_1179,"2022","25"
2791_1180,"2022","25"
2791_1181,"2022","25"
2791_1182,"2022","25"
2791_1183,"2022","25"
2791_1184,"2022","25"
2791_1185,"2022","25"
2791_1186,"2022","25"
2791_1187,"2022","25"
2791_1188,"2022","25"
2791_1189,"2022","25"
2791_1190,"2022","25"
2791_1191,"2022","25"
2791_1193,"2022","25"
2791_1194,"2022","25"
2791_1195,"2022","25"
2791_1196,"2022","25"
2791_1197,"2022","25"
2791_1198,"2022","25"
2791_1199,"2022","25"
2792_1138,"2022","25"
2792_1139,"2022","25"
2792_1140,"2022","25"
2792_1141,"2022","25"
2792_1142,"2022","25"
2792_1143,"2022","25"
2792_1144,"2022","25"
2792_1145,"2022","25"
2792_1146,"2022","25"
2792_1147,"2022","25"
2792_1148,"2022","25"
2792_1149,"2022","25"
2792_1150,"2022","25"
2792_1151,"2022","25"
2792_1152,"2022","25"
2792_1153,"2022","25"
2792_1154,"2022","25"
2792_1155,"2022","25"
2792_1156,"2022","25"
2792_1157,"2022","25"
2792_1158,"2022","25"
2792_1159,"2022","25"
2792_1160,"2022","25"
2792_1161,"2022","25"
2792_1162,"2022","25"
2792_1164,"2022","25"
2792_1165,"2022","25"
2792_1166,"2022","25"
2792_1167,"2022","25"
2792_1168,"2022","25"
2792_1169,"2022","25"
2792_1170,"2022","25"
2792_1171,"2022","25"
2792_1172,"2022","25"
2792_1173,"2022","25"
2792_1174,"2022","25"
2792_1175,"2022","25"
2792_1176,"2022","25"
2792_1177,"2022","25"
2792_1178,"2022","25"
2792_1179,"2022","25"
2792_1180,"2022","25"
2792_1181,"2022","25"
2792_1182,"2022","25"
2792_1183,"2022","25"
2792_1184,"2022","25"
2792_1185,"2022","25"
2792_1186,"2022","25"
2792_1187,"2022","25"
2792_1188,"2022","25"
2792_1189,"2022","25"
2792_1193,"2022","25"
2792_1194,"2022","25"
2792_1195,"2022","25"
2792_1196,"2022","25"
2792_1197,"2022","25"
2792_1198,"2022","25"
2792_1199,"2022","25"
2793_1138,"2022","25"
2793_1139,"2022","25"
2793_1140,"2022","25"
2793_1141,"2022","25"
2793_1142,"2022","25"
2793_1143,"2022","25"
2793_1144,"2022","25"
2793_1145,"2022","25"
2793_1146,"2022","25"
2793_1147,"2022","25"
2793_1148,"2022","25"
2793_1149,"2022","25"
2793_1150,"2022","25"
2793_1151,"2022","25"
2793_1152,"2022","25"
2793_1153,"2022","25"
2793_1154,"2022","25"
2793_1155,"2022","25"
2793_1156,"2022","25"
2793_1157,"2022","25"
2793_1158,"2022","25"
2793_1159,"2022","25"
2793_1160,"2022","25"
2793_1161,"2022","25"
2793_1162,"2022","25"
2793_1165,"2022","25"
2793_1166,"2022","25"
2793_1167,"2022","25"
2793_1168,"2022","25"
2793_1169,"2022","25"
2793_1170,"2022","25"
2793_1171,"2022","25"
2793_1172,"2022","25"
2793_1173,"2022","25"
2793_1174,"2022","25"
2793_1175,"2022","25"
2793_1176,"2022","25"
2793_1177,"2022","25"
2793_1178,"2022","25"
2793_1179,"2022","25"
2793_1180,"2022","25"
2793_1181,"2022","25"
2793_1182,"2022","25"
2793_1183,"2022","25"
2793_1184,"2022","25"
2793_1185,"2022","25"
2793_1186,"2022","25"
2793_1187,"2022","25"
2793_1188,"2022","25"
2793_1189,"2022","25"
2793_1190,"2022","25"
2793_1191,"2022","25"
2793_1193,"2022","25"
2793_1194,"2022","25"
2793_1195,"2022","25"
2793_1196,"2022","25"
2793_1197,"2022","25"
2793_1198,"2022","25"
2793_1199,"2022","25"
2794_1137,"2022","25"
2794_1138,"2022","25"
2794_1139,"2022","25"
2794_1140,"2022","25"
2794_1141,"2022","25"
2794_1142,"2022","25"
2794_1143,"2022","25"
2794_1144,"2022","25"
2794_1145,"2022","25"
2794_1146,"2022","25"
2794_1147,"2022","25"
2794_1148,"2022","25"
2794_1149,"2022","25"
2794_1150,"2022","25"
2794_1151,"2022","25"
2794_1152,"2022","25"
2794_1153,"2022","25"
2794_1154,"2022","25"
2794_1155,"2022","25"
2794_1156,"2022","25"
2794_1157,"2022","25"
2794_1158,"2022","25"
2794_1159,"2022","25"
2794_1160,"2022","25"
2794_1161,"2022","25"
2794_1162,"2022","25"
2794_1163,"2022","25"
2794_1165,"2022","25"
2794_1166,"2022","25"
2794_1167,"2022","25"
2794_1168,"2022","25"
2794_1169,"2022","25"
2794_1170,"2022","25"
2794_1171,"2022","25"
2794_1172,"2022","25"
2794_1173,"2022","25"
2794_1174,"2022","25"
2794_1175,"2022","25"
2794_1176,"2022","25"
2794_1177,"2022","25"
2794_1178,"2022","25"
2794_1179,"2022","25"
2794_1180,"2022","25"
2794_1181,"2022","25"
2794_1182,"2022","25"
2794_1183,"2022","25"
2794_1184,"2022","25"
2794_1185,"2022","25"
2794_1186,"2022","25"
2794_1187,"2022","25"
2794_1188,"2022","25"
2794_1189,"2022","25"
2794_1190,"2022","25"
2794_1191,"2022","25"
2794_1192,"2022","25"
2794_1193,"2022","25"
2794_1194,"2022","25"
2794_1195,"2022","25"
2794_1196,"2022","25"
2794_1197,"2022","25"
2794_1198,"2022","25"
2795_1133,"2022","25"
2795_1134,"2022","25"
2795_1136,"2022","25"
2795_1137,"2022","25"
